"","name","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000204308","RNF5",60.776537457737,-0.0310527082525478,0.208910958089981,0.727839271063558,0.915763797701823
"ENSG00000111361","EIF2B1",47.8274080352146,0.0337325919975279,0.204128764984377,0.728210694644275,0.915763797701823
"ENSG00000179766","ATP8B5P",47.7408865727123,0.0332992946780023,0.205119579326197,0.728090448759954,0.915763797701823
"ENSG00000015676","NUDCD3",50.3633418982722,0.0248211277761309,0.21822393604371,0.729772069100661,0.916952365481767
"ENSG00000134825","TMEM258",278.314604911187,-0.0385768419272096,0.182141143827811,0.72956310612683,0.916952365481767
"ENSG00000111276","CDKN1B",43.6716990254704,-0.0336606857583998,0.202690386175184,0.729531335367935,0.916952365481767
"ENSG00000077254","USP33",68.2860908559418,0.0356086982553262,0.198654115640705,0.729641103104212,0.916952365481767
"ENSG00000122406","RPL5",1316.61889868161,0.0400292063085028,0.160768930407605,0.72993918940093,0.916968774865837
"ENSG00000197771","MCMBP",71.0758319497993,0.0336732251288668,0.203350261279128,0.7307373813122,0.917723368212997
"ENSG00000266282","UBL5P2",250.138183334451,0.0375045848307385,0.19203177186108,0.731002434257026,0.917723368212997
"ENSG00000234080","AL596275.1",45.7941294729726,0.0319340930020106,0.207584105253443,0.730917627519327,0.917723368212997
"ENSG00000170275","CRTAP",301.424690118661,-0.0389510050134444,0.175997633920309,0.731180714566111,0.917753608835405
"ENSG00000011198","ABHD5",50.5007631185017,-0.0333851141041987,0.202764493839889,0.731584526107482,0.9178733346104
"ENSG00000141429","GALNT1",153.227433171718,0.0366547481094353,0.192074192750163,0.731456123750848,0.9178733346104
"ENSG00000152492","CCDC50",135.532992791811,0.0376708716797659,0.188208257482435,0.732389175367654,0.91852801102625
"ENSG00000160256","FAM207A",45.6845361438028,0.0333899300740424,0.203693344351803,0.732414976534036,0.91852801102625
"ENSG00000165271","NOL6",50.5742417227344,0.0343330971448416,0.20050099701896,0.733891716130296,0.918699083195066
"ENSG00000105202","FBL",311.053817826623,-0.0374289028828962,0.186293734250231,0.733105168889267,0.918699083195066
"ENSG00000110442","COMMD9",75.4250826726202,-0.0337622583286258,0.201091905217598,0.733307321066738,0.918699083195066
"ENSG00000125827","TMX4",78.5065671002346,0.0331550605911363,0.204194610220288,0.732855895711092,0.918699083195066
"ENSG00000213860","RPL21P75",375.080211539588,-0.0374883943760982,0.18470932776849,0.733940547814607,0.918699083195066
"ENSG00000146556","WASH2P",45.3163060887662,-0.0295750643979337,0.210022950720222,0.733630879558663,0.918699083195066
"ENSG00000213862","AC044787.1",62.3759811551708,0.0324278928693977,0.205849971236368,0.733088756331083,0.918699083195066
"ENSG00000147383","NSDHL",62.627939351099,0.0360477219150579,0.19464957819279,0.733858410600415,0.918699083195066
"ENSG00000160007","ARHGAP35",65.1421444043841,0.0117458043855386,0.226978679416905,0.733813472159079,0.918699083195066
"ENSG00000077380","DYNC1I2",85.257991889307,-0.0329867975174589,0.201848792512932,0.736076980449425,0.919028867529795
"ENSG00000123066","MED13L",42.1709582538133,-0.0319204188745751,0.204771505939454,0.735757085433322,0.919028867529795
"ENSG00000136261","BZW2",96.4204292641915,0.0372619704991237,0.189004325003534,0.734897824263202,0.919028867529795
"ENSG00000008513","ST3GAL1",242.651567258093,-0.0385128819124044,0.191825099006731,0.735244357187406,0.919028867529795
"ENSG00000196405","EVL",53.2554037274119,0.0288285595514246,0.212196944950484,0.735336889829105,0.919028867529795
"ENSG00000218426","AL590867.2",811.083056779381,-0.0393978740486945,0.171181459735575,0.735986708408514,0.919028867529795
"ENSG00000101160","CTSZ",178.582401219582,-0.0343774583879608,0.198037426171568,0.734988263698366,0.919028867529795
"ENSG00000213614","HEXA",150.618596393644,-0.0355813330447162,0.193874032106957,0.73528883752407,0.919028867529795
"ENSG00000147548","NSD3",56.5662299637504,-0.0321458637365691,0.204205263542518,0.736043796222542,0.919028867529795
"ENSG00000134371","CDC73",53.1771970049637,0.030715309466803,0.20870169040151,0.734775071242018,0.919028867529795
"ENSG00000108604","SMARCD2",48.2723328507661,0.0320406567412079,0.205964022092148,0.735610065200386,0.919028867529795
"ENSG00000163660","CCNL1",62.2281576182815,-0.0292623784291029,0.209868979534712,0.736365703838977,0.919028867529795
"ENSG00000109736","MFSD10",107.877971067693,0.0359925546022104,0.193787904399684,0.736186950463634,0.919028867529795
"ENSG00000102225","CDK16",143.525181246862,0.0377143747086773,0.184621678302116,0.736364300793637,0.919028867529795
"ENSG00000169592","INO80E",74.9060406249242,0.0352105578546191,0.197426623746608,0.736606701472416,0.91913691554797
"ENSG00000140350","ANP32A",57.0817823625845,-0.0347384504557997,0.196230871100526,0.73695748700153,0.919381882756887
"ENSG00000106366","SERPINE1",17679.3348000434,0.0404572173882206,0.154252997205789,0.737213036531418,0.919420044035407
"ENSG00000173113","TRMT112",167.204403384884,0.0331869693154091,0.202056266099566,0.737297021199764,0.919420044035407
"ENSG00000089159","PXN",173.976047819683,-0.0374915799281749,0.179782443921376,0.738402218666059,0.919834660004266
"ENSG00000231500","RPS18",901.993434356065,0.0383289088012277,0.151042635113091,0.738147088592265,0.919834660004266
"ENSG00000180104","EXOC3",45.0010062346172,-0.0301503933373991,0.208035693222375,0.737976297488736,0.919834660004266
"ENSG00000172053","QARS1",212.150308171339,0.0372860015646487,0.185907482124681,0.738231129022504,0.919834660004266
"ENSG00000047644","WWC3",53.1012295178591,-0.0310615896414267,0.205860223669623,0.738262529171307,0.919834660004266
"ENSG00000144381","HSPD1",256.563847785478,0.0382157805387299,0.175725616893926,0.738582367292124,0.919866551605508
"ENSG00000168899","VAMP5",154.21109449634,0.0371961383420382,0.185916481226558,0.738911887284536,0.920080424157571
"ENSG00000197756","RPL37A",4495.44285269675,0.0377775533124387,0.145331950403185,0.739063257375227,0.920080424157571
"ENSG00000215712","TMEM242",60.04193291701,-0.0311058559083498,0.205402376964261,0.739276538593859,0.920153483419207
"ENSG00000171621","SPSB1",56.4508515531011,0.0200914553230802,0.221764830942035,0.739821199646072,0.920254081566023
"ENSG00000104522","GFUS",154.225329456391,-0.0327935677142423,0.201080126767989,0.739763927401084,0.920254081566023
"ENSG00000167085","PHB",231.92296241279,-0.0380345921103145,0.165520475633109,0.739677887312929,0.920254081566023
"ENSG00000164086","DUSP7",45.1152464839381,-0.0272975691284564,0.212697139594304,0.739976234860737,0.920254607164879
"ENSG00000144231","POLR2D",62.6297660014589,-0.0316094041593978,0.203851627546449,0.74013683286802,0.92026204913943
"ENSG00000257267","ZNF271P",68.7524091459091,0.0296302124648122,0.209501854209698,0.740291563183319,0.920262193831895
"ENSG00000143252","SDHC",87.0593877213501,0.0302404624613747,0.208194627437844,0.740536416540596,0.920374347723872
"ENSG00000148248","SURF4",645.321107799808,0.0382324162710732,0.171225725604351,0.741022837489233,0.920503555326159
"ENSG00000165264","NDUFB6",114.463541337653,0.0376396617947945,0.179622720380303,0.740798524263238,0.920503555326159
"ENSG00000182551","ADI1",210.960950697921,-0.0346118781158758,0.194040190496732,0.741104340914475,0.920503555326159
"ENSG00000127990","SGCE",43.3772241642638,0.0285695589600149,0.210752271134939,0.742204838225728,0.920525775603153
"ENSG00000140157","NIPA2",113.888016622788,0.0319262992184957,0.203994802219168,0.74204332536654,0.920525775603153
"ENSG00000075413","MARK3",100.721899245886,0.0332390609609265,0.200452840538307,0.741464190175097,0.920525775603153
"ENSG00000204054","LINC00963",57.8755841277789,0.0307419342240812,0.206960112263152,0.741644176889898,0.920525775603153
"ENSG00000110851","PRDM4",57.6570745143264,-0.0338500518606438,0.19686699058606,0.74212011859814,0.920525775603153
"ENSG00000183978","COA3",62.6139528325827,0.0319862594581202,0.204221442093764,0.741850315100398,0.920525775603153
"ENSG00000133612","AGAP3",102.644409878022,0.0281381458435444,0.212056387646138,0.741405867684587,0.920525775603153
"ENSG00000234093","RPS15AP11",84.5636923286439,0.0345766910284224,0.195926208647094,0.742621071319514,0.920684165632667
"ENSG00000214087","ARL16",60.7181373368354,-0.0313308768014046,0.203968775724939,0.742641915188581,0.920684165632667
"ENSG00000108479","GALK1",58.3642456903454,0.0291091177256953,0.209989782308208,0.743036250549213,0.920981208510811
"ENSG00000060339","CCAR1",54.7393208775054,0.0303634258551982,0.206722344123411,0.74418908594542,0.922218080272151
"ENSG00000247556","OIP5-AS1",66.8919015256743,0.0295205814571926,0.208556102373083,0.744866198954025,0.922865032509233
"ENSG00000054282","SDCCAG8",46.1460002150781,0.0313656085707682,0.204154824281633,0.745076805502131,0.922933849396188
"ENSG00000132718","SYT11",45.597994355818,-0.030648746576634,0.206661624855131,0.745383465791171,0.923121595586569
"ENSG00000178464","RPL10P16",1399.67389970098,0.037944769436494,0.157567724006848,0.745679486161139,0.923296089376138
"ENSG00000158769","F11R",45.0975009351233,0.0288072962401013,0.209455875778923,0.746171880670609,0.92347987342113
"ENSG00000141232","TOB1",46.5121923175027,-0.0268618933389661,0.212105611350105,0.746448533439022,0.92347987342113
"ENSG00000111961","SASH1",84.852753312515,0.0336219152315996,0.197228089794306,0.746269441551512,0.92347987342113
"ENSG00000116005","PCYOX1",73.3246141786168,0.0320616220789454,0.202189109990436,0.746374174612504,0.92347987342113
"ENSG00000258102","MAP1LC3B2",118.804291588153,-0.0347667022730109,0.189454699016865,0.746723702241786,0.923532075590571
"ENSG00000112237","CCNC",96.4802217039758,-0.0315328491695105,0.201538374651505,0.746801055076852,0.923532075590571
"ENSG00000113558","SKP1",420.746873378523,0.0370346052321356,0.171746900290759,0.748526833936596,0.924227123689084
"ENSG00000185787","MORF4L1",314.810925548073,0.0338226519053812,0.195986690378638,0.747533683687646,0.924227123689084
"ENSG00000228887","EEF1DP1",85.7119696603576,-0.0319367727745893,0.200184886857088,0.748365648665503,0.924227123689084
"ENSG00000103226","NOMO3",199.114771274088,-0.0365888866146936,0.172979753229044,0.747968395410222,0.924227123689084
"ENSG00000185164","NOMO2",214.527522540112,0.0362934039181153,0.181583932417937,0.748605336576794,0.924227123689084
"ENSG00000115484","CCT4",338.750652343481,-0.0331637891734493,0.195479620274326,0.748260171330884,0.924227123689084
"ENSG00000103769","RAB11A",232.168151734738,0.0371450650384181,0.167848198908536,0.748195329023247,0.924227123689084
"ENSG00000125249","RAP2A",69.9907451719574,0.0310108227550928,0.204238843258035,0.748180985309702,0.924227123689084
"ENSG00000099940","SNAP29",47.215850005591,0.0289555701670566,0.208230713373922,0.750843295994486,0.925478017833878
"ENSG00000187024","PTRH1",41.2951279041175,-0.0281920375518771,0.208895431177836,0.750433046730385,0.925478017833878
"ENSG00000100347","SAMM50",112.304525805315,0.0356158928934353,0.184277400422079,0.750681068240261,0.925478017833878
"ENSG00000156508","EEF1A1",1344.01728449968,-0.0326045490299282,0.196032872244685,0.750297797183458,0.925478017833878
"ENSG00000164054","SHISA5",375.288776572861,-0.0368797176947864,0.174658462688802,0.75001989604939,0.925478017833878
"ENSG00000091640","SPAG7",159.892642946043,-0.034432564308771,0.188709608179401,0.749946882028263,0.925478017833878
"ENSG00000143398","PIP5K1A",66.0856931047602,0.0329962288752695,0.196557539959984,0.750862457681418,0.925478017833878
"ENSG00000127870","RNF6",54.2802569312037,0.0304953374598721,0.202255016505653,0.750361379003227,0.925478017833878
"ENSG00000178585","CTNNBIP1",57.7141070929668,-0.0316518181324215,0.199750738297618,0.751607646637077,0.926123752451348
"ENSG00000186184","POLR1D",186.65024190105,-0.0289048353500442,0.206662326408987,0.751697555123062,0.926123752451348
"ENSG00000144224","UBXN4",70.0785750777731,0.0317854373781899,0.200432456220287,0.752028128866288,0.926339284563772
"ENSG00000164024","METAP1",41.8561476655151,0.0273237957760594,0.211042223275489,0.752548551951996,0.926788533254352
"ENSG00000136770","DNAJC1",70.2385453898334,0.0309527158136342,0.202837034663119,0.752881063560318,0.926814496444883
"ENSG00000163291","PAQR3",43.8735133013302,0.0274678503680239,0.210589065853596,0.752880582423391,0.926814496444883
"ENSG00000108821","COL1A1",10705.67929155,0.0366399877864447,0.173655666799235,0.753506749187729,0.926817972962464
"ENSG00000183258","DDX41",68.0836943626947,0.0286539441536748,0.20825914520829,0.753212409086774,0.926817972962464
"ENSG00000159479","MED8",95.3470262879188,0.0340187261991028,0.191016770520679,0.75345025580291,0.926817972962464
"ENSG00000162191","UBXN1",148.027980928557,0.0335268698521844,0.199186327447753,0.753275264805646,0.926817972962464
"ENSG00000117362","APH1A",172.331315392472,-0.0320540688808972,0.196893819209218,0.753829534825578,0.927023427950793
"ENSG00000114503","NCBP2",117.189823001515,0.0339751060079817,0.190926825251683,0.754205846930151,0.927294608743701
"ENSG00000102802","MEDAG",104.079131826488,0.0347596004662144,0.185012006155358,0.755458711775241,0.927497884087204
"ENSG00000153823","PID1",69.4964183500057,0.0325253904225813,0.196678970457827,0.754640996378102,0.927497884087204
"ENSG00000110911","SLC11A2",62.5019868415911,0.0253103894608959,0.21377614565313,0.755049808723469,0.927497884087204
"ENSG00000057252","SOAT1",50.6497428590055,-0.0269599323018174,0.209780457873662,0.755451799023736,0.927497884087204
"ENSG00000113643","RARS1",187.485000290775,-0.0347542690060754,0.180216214188158,0.755461986232319,0.927497884087204
"ENSG00000156671","SAMD8",52.5825542993257,-0.027143083997932,0.209635664105603,0.755456320949592,0.927497884087204
"ENSG00000163444","TMEM183A",69.5789827411328,-0.0316501170549037,0.197703643176965,0.755327654836664,0.927497884087204
"ENSG00000103254","ANTKMT",71.2447979187734,0.0336984946027369,0.191354170388325,0.755895933593997,0.927839265158068
"ENSG00000198909","MAP3K3",103.658577780282,-0.0232704340542458,0.215708710199928,0.756398946377876,0.928265263678581
"ENSG00000125740","FOSB",78.1141359044975,-0.0315154438371938,0.197461496199951,0.757082379407182,0.928912455623902
"ENSG00000113621","TXNDC15",146.485022962182,-0.0341648872365467,0.183147599431655,0.75752310734924,0.929261651884311
"ENSG00000158747","NBL1",318.268204669794,-0.0344288885883622,0.180724548992695,0.757739640696864,0.929335739012514
"ENSG00000165389","SPTSSA",52.6679626208758,-0.0287019688080118,0.20519883776356,0.758050958682862,0.929526021030159
"ENSG00000170545","SMAGP",43.8793542178338,0.0254585220598143,0.212948013897136,0.759301256502575,0.929909686975993
"ENSG00000107798","LIPA",67.3729319222325,0.0323450951556252,0.195432274889376,0.759266168733764,0.929909686975993
"ENSG00000162599","NFIA",73.2273164930839,0.0316875071033041,0.197296153455424,0.758950893627011,0.929909686975993
"ENSG00000070761","CFAP20",60.4980336646201,0.0275354323853994,0.208844891058545,0.75899711130551,0.929909686975993
"ENSG00000160679","CHTOP",88.7014339947059,-0.0301162998670199,0.200950951740575,0.758880370529229,0.929909686975993
"ENSG00000101421","CHMP4B",188.648075788568,0.0336642510527398,0.189131783742957,0.758815925376601,0.929909686975993
"ENSG00000116604","MEF2D",113.009187074223,-0.0327391614693463,0.189490004121677,0.760299248559935,0.930366185737815
"ENSG00000114784","EIF1B",99.4814177617778,-0.0316999855611791,0.194800891389962,0.760251398003128,0.930366185737815
"ENSG00000079805","DNM2",209.010756133651,-0.0272909999859847,0.207592483006211,0.759886017136052,0.930366185737815
"ENSG00000118363","SPCS2",90.1780417988689,-0.0328665381379541,0.189368065381191,0.760257753867076,0.930366185737815
"ENSG00000067900","ROCK1",76.9543399487682,0.0287669048747009,0.205348921080161,0.761588480254522,0.931752237302141
"ENSG00000173083","HPSE",43.1351206010368,0.0182891833588909,0.221560302820753,0.762180486469609,0.931901860202776
"ENSG00000175193","PARL",70.7851733405953,0.0303541732837558,0.201397657512278,0.762079165912298,0.931901860202776
"ENSG00000115446","UNC50",64.7530038897826,0.0102602421087683,0.226893022945433,0.762103919887273,0.931901860202776
"ENSG00000134668","SPOCD1",117.653486576147,0.0328037804599769,0.19055060154221,0.76265557880907,0.932099795702584
"ENSG00000186594","MIR22HG",102.052767239739,-0.0304505249477456,0.19801744968667,0.762616978986448,0.932099795702584
"ENSG00000168528","SERINC2",199.56730073959,-0.0227869292745638,0.215161194197776,0.763625424356541,0.932136695194859
"ENSG00000182220","ATP6AP2",366.455216285678,0.0346521387372715,0.173268931793764,0.763551843972074,0.932136695194859
"ENSG00000149499","EML3",49.6214772245819,0.0173529847258817,0.222355119665946,0.763212985678985,0.932136695194859
"ENSG00000056586","RC3H2",100.539999637618,-0.0303997025647437,0.197668330134574,0.763514678316728,0.932136695194859
"ENSG00000158985","CDC42SE2",60.1944409090299,0.0306935428031595,0.198718290309491,0.763280407352601,0.932136695194859
"ENSG00000221823","PPP3R1",157.549513041299,0.0336070935825608,0.18468789701306,0.76342589261307,0.932136695194859
"ENSG00000006282","SPATA20",45.2724007618236,0.0300751454152528,0.200584162686453,0.763899005503799,0.932279450637402
"ENSG00000204568","MRPS18B",78.2401769191749,0.0316828955299508,0.19440895717131,0.764196259374836,0.932451032349123
"ENSG00000180957","PITPNB",105.175871928957,0.0277341476225356,0.207002102732403,0.764499459001138,0.932629797084397
"ENSG00000148848","ADAM12",124.211363713876,0.0299839787177787,0.199446494535239,0.766341028040368,0.932864539204273
"ENSG00000173950","XXYLT1",50.2358117987453,0.0278098033360608,0.205768281065203,0.766528675936163,0.932864539204273
"ENSG00000254858","MPV17L2",51.9810294239752,-0.0257524420208537,0.209964819959946,0.765257266210855,0.932864539204273
"ENSG00000120948","TARDBP",85.2359750200462,0.0298825167731129,0.200284232467326,0.765699928187802,0.932864539204273
"ENSG00000163938","GNL3",54.8246032930472,0.0302089867441563,0.198861980704036,0.766572658139802,0.932864539204273
"ENSG00000140836","ZFHX3",65.2637993710558,-0.0250697718896946,0.211139200838349,0.765450231903207,0.932864539204273
"ENSG00000081307","UBA5",61.3430854898597,-0.0285482932989256,0.203306252175651,0.7649499784709,0.932864539204273
"ENSG00000132361","CLUH",74.9715013792081,-0.0253843361702053,0.210155880342723,0.766462355879854,0.932864539204273
"ENSG00000115268","RPS15",1339.30458446679,-0.0318740639107673,0.188539525686649,0.765960078676719,0.932864539204273
"ENSG00000239797","RPL21P39",56.6401355095146,0.0269220844342405,0.208408350531639,0.766290581697692,0.932864539204273
"ENSG00000241741","RPL7AP30",164.528254612923,0.0275508579516775,0.207484694136314,0.765171248878979,0.932864539204273
"ENSG00000230592","RPSAP8",41.0512249805212,0.0250496527647972,0.212267553878034,0.766107864676445,0.932864539204273
"ENSG00000103187","COTL1",458.494533674268,-0.0320952690188078,0.188194672455605,0.766815145127144,0.932968876491569
"ENSG00000244509","APOBEC3C",64.7514840607531,0.0303038232589171,0.198080934314612,0.768250458675833,0.932998720677119
"ENSG00000140983","RHOT2",141.340675551598,0.0332243004397115,0.183671776965923,0.76702604838785,0.932998720677119
"ENSG00000171222","SCAND1",128.291130956189,-0.0253219881020321,0.210139462150496,0.767589406599484,0.932998720677119
"ENSG00000092964","DPYSL2",324.821412390742,0.0338401365600971,0.181131236142226,0.767902029136091,0.932998720677119
"ENSG00000182492","BGN",1535.1128935647,0.0340395795763113,0.174417025116148,0.767871420775463,0.932998720677119
"ENSG00000168476","REEP4",62.1278957080582,0.0304805187155716,0.197379211125423,0.767973063091357,0.932998720677119
"ENSG00000145740","SLC30A5",45.1865731942449,0.0254525443377064,0.211074663646003,0.768168664096499,0.932998720677119
"ENSG00000082153","BZW1",239.994345962485,-0.0308079636893407,0.193417503826785,0.768075035565715,0.932998720677119
"ENSG00000231848","KRTCAP2P1",55.2886259100123,0.0238356529013466,0.213985845341781,0.767664022793986,0.932998720677119
"ENSG00000080573","COL5A3",341.427969342472,-0.0331956061788608,0.174581945592946,0.769003689392522,0.933419139886134
"ENSG00000103260","METRN",163.403095236036,-0.032703754132664,0.181289279995399,0.769067113911559,0.933419139886134
"ENSG00000144674","GOLGA4",72.6589607939629,-0.0309261457606925,0.192750209197851,0.768956139262862,0.933419139886134
"ENSG00000164543","STK17A",87.63331193474,0.0319687081127992,0.189332464545268,0.769467833292775,0.933715095567502
"ENSG00000126432","PRDX5",498.336005626233,-0.0333401271194497,0.159166918889206,0.770445496917172,0.934147682394322
"ENSG00000130985","UBA1",356.674805968613,0.0298542960270398,0.198709422486936,0.770364019146531,0.934147682394322
"ENSG00000070366","SMG6",79.3716336917523,-0.0275725664654024,0.204177818417442,0.770286363920098,0.934147682394322
"ENSG00000102226","USP11",77.7017169200944,0.0178831213055093,0.221318132348421,0.770452112377978,0.934147682394322
"ENSG00000176973","FAM89B",145.573293554909,-0.0295825587659733,0.200015884053293,0.770752270599565,0.934270039574447
"ENSG00000115839","RAB3GAP1",76.4001631316528,0.0291382695495689,0.200947714655771,0.770916512933064,0.934270039574447
"ENSG00000099995","SF3A1",102.454802637227,-0.0317143636011991,0.186133340425992,0.771023930509019,0.934270039574447
"ENSG00000260260","SNHG19",40.85708654894,-0.0271515518711113,0.204548686787434,0.772560222222997,0.935572635209342
"ENSG00000241431","RPL37P6",528.851062001231,0.0333767775433226,0.16652755043676,0.772571878276574,0.935572635209342
"ENSG00000143653","SCCPDH",68.4156933762432,-0.0275213693340581,0.203386775393769,0.772315457782525,0.935572635209342
"ENSG00000120910","PPP3CC",50.7158132669456,-0.0284454649598937,0.200331971455052,0.772727667118469,0.935572635209342
"ENSG00000105514","RAB3D",52.3730472463756,-0.0267774280311247,0.205218745302602,0.773140546961443,0.935882150806286
"ENSG00000196531","NACA",593.952621046568,-0.0327344288862087,0.162646167811319,0.773703120327691,0.935992067518378
"ENSG00000236680","AL356000.1",53.1061482346476,0.0284533132715605,0.201782087974809,0.77349932603132,0.935992067518378
"ENSG00000160688","FLAD1",45.9372287271751,0.0152968539886191,0.223378071894179,0.773623645226052,0.935992067518378
"ENSG00000106263","EIF3B",259.482093558657,-0.0327436528782482,0.165464563176366,0.774356984880204,0.936592719773822
"ENSG00000160194","NDUFV3",121.554887739863,-0.0260744820376946,0.206288037310929,0.774715271171189,0.936835695654392
"ENSG00000154783","FGD5",44.586602448892,-0.0275545053863497,0.202383660596913,0.774988645921079,0.936850165449279
"ENSG00000033867","SLC4A7",72.2870391479655,0.0292223383604703,0.198404139671513,0.775042038755418,0.936850165449279
"ENSG00000169554","ZEB2",49.6157529751272,0.0272012070208186,0.204469288068055,0.775828715202074,0.93705915474207
"ENSG00000050405","LIMA1",155.183622398138,0.0278929083053633,0.202489546642071,0.776160554297235,0.93705915474207
"ENSG00000240376","AC010343.1",231.080052216392,0.0325972499633221,0.174095400711392,0.776808337327035,0.93705915474207
"ENSG00000107438","PDLIM1",219.667296708704,0.0299989581312362,0.194447511548107,0.776530308945663,0.93705915474207
"ENSG00000164713","BRI3",436.230216037241,0.03296759104587,0.160982063516604,0.775919391365856,0.93705915474207
"ENSG00000146677","AC004453.1",467.286496599108,0.0326973423614136,0.179191278994621,0.77627887853325,0.93705915474207
"ENSG00000169919","GUSB",59.3342826378329,0.02512499644712,0.209395227164677,0.776946728604186,0.93705915474207
"ENSG00000105220","GPI",517.860993763717,-0.0321516528851703,0.172175690307194,0.776852844373778,0.93705915474207
"ENSG00000198585","NUDT16",54.7422754746578,-0.0256199565578045,0.207309177517093,0.775667725674566,0.93705915474207
"ENSG00000151553","FAM160B1",54.9436375056842,0.0269743185573264,0.20497088532653,0.775918244852391,0.93705915474207
"ENSG00000185619","PCGF3",88.7830811009655,0.0270105725836116,0.204822760870068,0.776901223126885,0.93705915474207
"ENSG00000151176","PLBD2",163.916841780961,0.0282365325560203,0.201145450869568,0.777211734023737,0.937137832860947
"ENSG00000058063","ATP11B",52.1525794653113,-0.0238303325709858,0.210615025719571,0.777484310932015,0.937137832860947
"ENSG00000135486","HNRNPA1",724.29368175831,0.032819027881141,0.163159206745714,0.777366785457702,0.937137832860947
"ENSG00000167770","OTUB1",172.539708767151,-0.0294440901173795,0.193701575554374,0.777673610606374,0.937176215899805
"ENSG00000188529","SRSF10",84.9721542661043,0.0286098275139859,0.200824028833364,0.778292125617266,0.93764559675315
"ENSG00000244716","BX679664.3",393.602672427848,0.0302638894714303,0.188425625300441,0.778378174320785,0.93764559675315
"ENSG00000142188","TMEM50B",48.0821134632882,-0.0244612696964126,0.209005137093209,0.778583905508094,0.937679817722553
"ENSG00000048140","TSPAN17",140.217546290381,0.0322731160305528,0.174566481311972,0.778721663138874,0.937679817722553
"ENSG00000113712","CSNK1A1",45.7736237401547,0.0280936977469958,0.200003654890663,0.779216715834483,0.937791932082654
"ENSG00000234975","FTH1P2",188.913576765803,0.0248722313923115,0.209587991240254,0.779287448938307,0.937791932082654
"ENSG00000162614","NEXN",90.6938084662985,0.0299983626124219,0.192651277691993,0.779161557434768,0.937791932082654
"ENSG00000157637","SLC38A10",151.505927286021,0.0313351849226834,0.183708864765575,0.779597682268259,0.937975622571393
"ENSG00000136732","GYPC",209.394346474012,-0.0316348446849731,0.173050459990212,0.7802132746336,0.938117203184552
"ENSG00000102030","NAA10",224.539202675734,0.0319596980463796,0.17627434561098,0.780345811990376,0.938117203184552
"ENSG00000156928","MALSU1",91.8397054145274,0.0300926843354973,0.191579232587781,0.780344835734267,0.938117203184552
"ENSG00000055070","SZRD1",289.320381769036,0.029909547588056,0.192598988971593,0.780108220518306,0.938117203184552
"ENSG00000121073","SLC35B1",108.812083001263,0.0292931472583513,0.195039857937974,0.780686994163027,0.938198666501392
"ENSG00000173905","GOLIM4",85.5273527941297,0.0281935449962116,0.200378547811408,0.780728829835584,0.938198666501392
"ENSG00000140682","TGFB1I1",209.070696821556,0.0285189185174507,0.197847837303929,0.781562372612389,0.938821239513409
"ENSG00000100226","GTPBP1",55.1211633116366,-0.0259198364430874,0.204647580530485,0.781519587249296,0.938821239513409
"ENSG00000213753","CENPBD1P1",57.50632481191,0.0250419749625063,0.20817023560759,0.782023717873184,0.93918586940702
"ENSG00000100461","RBM23",61.5222924272373,0.0278191170118997,0.199426814184156,0.782908443236806,0.939934147894461
"ENSG00000113721","PDGFRB",123.985958738782,0.0309628109155351,0.181726941787562,0.782962618491387,0.939934147894461
"ENSG00000156411","ATP5MPL",447.892128211891,-0.0313689196158083,0.164093875039274,0.783362871062525,0.94022500676833
"ENSG00000176407","KCMF1",164.427797487439,-0.0301208062011444,0.18412506528714,0.783657481875048,0.940388978250057
"ENSG00000241685","ARPC1A",176.562478010501,-0.0293627819780002,0.188866497535726,0.784350413188929,0.940589337881101
"ENSG00000163874","ZC3H12A",151.548105613809,-0.0271144482317396,0.199542699951156,0.783986988067431,0.940589337881101
"ENSG00000104763","ASAH1",98.6861721293213,-0.0300554387789424,0.183525775576685,0.784934810135656,0.940589337881101
"ENSG00000093183","SEC22C",60.6737892072783,0.0257861597459987,0.205066433948139,0.785088681215274,0.940589337881101
"ENSG00000104341","LAPTM4B",118.101443112942,0.0294386850913212,0.191833448231157,0.784764011669732,0.940589337881101
"ENSG00000173153","ESRRA",79.2260878081416,0.0280916652125219,0.19789658713636,0.784251379041331,0.940589337881101
"ENSG00000086065","CHMP5",148.793482743001,0.0302199747222493,0.184210356030824,0.784517177123345,0.940589337881101
"ENSG00000093010","COMT",278.599199785266,0.02804874708222,0.197478415680631,0.785015188867601,0.940589337881101
"ENSG00000162511","LAPTM5",235.491320535489,-0.0299527471987277,0.174974074786525,0.790740546495542,0.940613910867634
"ENSG00000117450","PRDX1",1117.85577322209,0.0305262898633896,0.147699924752,0.788799480153263,0.940613910867634
"ENSG00000154133","ROBO4",274.253793199411,0.0309354604816071,0.166835011665642,0.788697170458673,0.940613910867634
"ENSG00000205502","C2CD4B",189.233480037301,-0.0108355262987123,0.225214365570295,0.792427496507824,0.940613910867634
"ENSG00000185386","MAPK11",48.3867963338301,-0.0208106785921852,0.213374063889321,0.792694787787644,0.940613910867634
"ENSG00000262814","MRPL12",105.143449824778,0.0278066471654028,0.19684055395341,0.788257395326415,0.940613910867634
"ENSG00000123353","ORMDL2",106.440172670347,0.025792650476941,0.203187493974631,0.790402501089352,0.940613910867634
